,test
79895,0.59313076653601
158381,-0.104456983949842
10079,6.53186253131156
374868,3.01270590217411
64756,4.23495478100209
91647,3.41502797212865
89978,2.41993023651055
93974,8.34857468952517
84126,2.83526705808243
26033,-1.76471823860595
8455,3.96749142510014
546,3.40914796283514
545,2.97512327917051
25814,5.35585260866126
342371,3.3849510006418
6310,3.22269295774942
11273,6.35176299348269
6311,4.70907906744294
92552,-6.64385618977472
4287,2.79734170305662
222255,2.58420981917312
127002,3.05073730161084
552889,6.11744470101254
56970,5.30546016427329
6314,2.98353674540201
6315,-6.64385618977472
549,3.5197386934762
550,7.4753762107656
54998,7.47997087626762
6791,-1.44834712041526
6790,4.38704769474249
9212,4.19829403312823
6795,-2.55321242287954
26053,5.59916871459219
57099,4.915950002711
10677,1.81471966723381
23080,4.97298733248189
60370,4.22969432529094
552,-3.91756186433147
553,-6.64385618977472
554,-1.15400395576936
551,-6.64385618977472
158833,-6.64385618977472
158835,-6.64385618977472
8312,5.06922647421157
8313,8.49310204521443
558,3.27422419511996
563,7.79110197662878
22994,3.78793007787637
64343,4.21443670707207
51582,6.13168270423138
566,-6.64385618977472
567,11.4945899302936
8706,1.23559220752839
148789,4.05966321655409
8708,-1.45166573906679
8707,-1.14554912421829
8705,2.78203375219087
10317,0.489882923295736
126792,3.64689183791885
145173,2.68171232097348
27087,-2.05625062973734
135152,-1.95424484849079
26229,5.39105729517098
11041,3.75932330878826
10678,5.029062131263
10331,6.42317166565879
79369,-1.02583807506941
84002,4.43273794811574
192134,3.5976813083747
93010,0.705736622947357
374907,4.85128373516751
84752,2.85617580986679
146712,3.20765175884602
2583,-0.633311838388572
124872,-1.50129041528856
283358,4.89719624102269
338707,1.59572755925583
2683,5.66511878261317
8704,5.35474690358977
8703,5.21753206819686
8702,4.78386381798781
9334,5.61293087129679
9331,1.8247215269091
11285,5.419843499483
27077,3.71740348019962
80776,3.11551225392701
79870,-1.83242156621837
570,-3.27741494872679
23621,3.30228961054391
25825,6.65354465865649
571,3.42597804918141
60468,-1.44682003098804
572,5.55496357470727
573,5.12505316775134
9532,1.90899011888267
9531,4.63849135814751
9530,2.11058471070393
9529,4.34522607320116
85319,-2.53252380869963
574,-6.64385618977472
57597,0.856636341672616
22893,3.64098322917586
575,-1.4545034508656
576,0.697637272147547
577,-3.47059760727726
55971,6.52745159106008
80115,5.72359329763957
10458,3.71547337901538
8938,1.59052474835145
578,4.83442162040224
25805,5.76146559887499
8815,7.46740991694421
140836,-6.64385618977472
55024,0.590228291412193
54971,3.39470667763732
8314,5.61526355301417
580,1.53782869125389
56751,-6.64385618977472
343472,-6.64385618977472
56033,-3.73277391605629
8538,1.96506161710107
317716,-6.64385618977472
10409,3.01028580597672
7919,8.29524550101404
84726,5.93788202738004
23215,6.00373934492698
7916,6.39330025427579
7917,6.67313412929698
7918,3.90208622490002
7920,6.04537871463574
116071,4.18553501445355
55509,-0.0889948646564075
10538,2.84292087692723
581,7.7256990510167
11177,4.04265087754591
9031,5.48495140229116
11176,5.23798808558958
29994,3.82925621679867
27113,5.18869880003743
8424,-4.76617677638179
79738,2.65711819079974
166379,0.804919292730832
582,3.68999171152519
583,4.08074779408247
585,3.44697319435963
129880,3.25475382442172
55212,2.32291602638277
27241,2.22993940634693
56987,3.04760883769259
4059,4.72858421868924
63827,1.45759590885395
55973,4.55286867882778
10134,9.32089463014436
9564,5.34258676699977
8412,3.58633571751563
400500,-3.5276421687404
8537,3.41048255145715
10286,5.05888595483773
54828,4.23865607847358
55653,6.65944138224528
586,-0.462922495922946
587,4.94072560138429
56647,5.77204528728413
144233,2.36358911884706
590,-1.66050780632215
593,5.35288586675702
594,4.18326217012534
10295,4.93472572616558
8915,4.00224292294124
53335,4.00216079280335
64919,1.41306301274228
597,1.79703135601497
10017,0.466939263344434
10018,2.65570818122704
83596,4.13181969602718
23786,4.62586238829401
79370,4.47950759223879
440603,4.73899259853808
598,7.21689668417931
599,4.4278966557868
596,0.907078717629101
602,4.97484408226736
255877,1.45377763443727
604,2.33519033160232
605,3.8915090727904
9275,5.7910058728207
9274,6.11858680539316
606,-2.06945787098245
283149,4.17547282575001
607,3.80983133659652
9774,5.08916634745057
53630,0.368430013439147
83875,-0.63062086835687
63035,3.54639047308551
286554,-6.64385618977472
54880,4.76780440884891
613,4.75045047847176
617,4.89977956337719
618,-6.64385618977472
622,4.8613080182326
56898,3.95515357519357
623,1.15594596788774
624,2.40935145813861
497258,0.77848830154587
627,-1.53566806981121
55814,3.35373164720947
146227,-1.95486791246276
8678,6.80818163306937
57596,-1.44204521014131
139105,-6.64385618977472
57673,2.10018130365319
389206,-4.01311164679014
79656,-0.17363719458333
221336,-1.95554913721595
222389,3.5361767493228
7439,-0.0436904787867587
54831,-2.01829602449208
144453,1.96363507342164
266675,-2.15950702838495
51272,5.6138736845022
10282,4.01321727173535
100128327,-4.05218071866974
55859,0.399812316941541
84707,5.11213239551399
56271,3.00042638108747
340542,2.76019433712452
497634,-6.64385618977472
51283,5.65092007831653
631,3.38323966487258
8419,-2.60484361271715
632,1.07810738831132
633,7.0832072599679
168620,0.00582503042218144
80823,1.50143588695698
27319,0.445862442277268
128408,-6.64385618977472
8553,6.47579898562923
79365,2.97050725181057
23743,0.108808674653226
635,-2.55943193453355
80114,1.12773728635321
636,2.36718858942041
23299,3.15149162730429
637,5.08097692932713
638,5.50750031085347
274,5.93539326241711
51411,2.44382999613361
55909,4.93135068490287
329,4.56296570425579
330,2.94982170786176
332,3.14947239474599
57448,3.69791046397595
79444,-2.76693342326439
112401,-6.64385618977472
54841,4.0487188546046
10904,6.30177718567473
414899,-6.64385618977472
640,0.207087634100889
642,4.83883354687907
641,2.47500875367845
29760,3.46370725027754
2647,7.94043088593778
282991,4.35990887610195
388552,3.45435208964054
644,4.37508852219689
645,5.86969809540867
8548,3.44311173376229
90427,3.40795365831317
648,4.76726241117771
27302,-6.64385618977472
9210,-6.64385618977472
649,3.95334965910522
55589,2.86959863252498
650,1.52547281934085
651,-0.48694972047415
652,7.27894764760074
653,1.66582935591533
654,0.397819499040355
655,1.94684940782707
353500,2.4083458510035
656,0.879251119908746
168667,1.72473684960913
657,3.91268759699039
658,-2.84047066362512
659,3.73656191438667
729096,0.736850927739448
399761,0.668786720559514
9790,3.88392469984289
660,-0.940178382029168
646,-3.54498466366719
54796,-0.0480858430151353
662,3.69387917521421
663,4.3678408004885
665,4.50415764266218
664,1.56945939328472
149428,-1.52103056607472
91653,3.18658507226049
259282,3.36333439207604
91272,5.57392699212043
666,3.79290459712534
51027,3.91033795793757
552900,6.24889393290121
388962,6.18613369630311
66037,-6.64385618977472
23246,3.66683814400312
60467,-6.64385618977472
669,3.30035011824617
670,4.05812639282456
80341,-6.64385618977472
254240,-6.64385618977472
128859,-6.64385618977472
671,-4.19250010627523
10380,4.19764626172544
2186,4.55477646119882
9083,-6.64385618977472
673,2.06916724483244
8315,4.08577192251326
672,3.56394709539348
675,0.486649163205151
79184,4.92753833687715
23774,4.54314538488414
6046,6.25908492622399
8019,4.02715969228343
23476,5.00682589527601
23629,-6.64385618977472
29117,5.73484505221218
10902,5.08026969749026
65980,5.45505372918611
676,-6.64385618977472
286076,-1.61160246916065
9577,5.90395182725232
2972,4.40953243077016
55290,4.05884449712133
140707,4.21033332970247
25798,7.61493110076917
83990,1.04357909150028
55299,5.72947649871877
84312,2.0128231136685
25855,5.90407246488622
51660,5.24479332043047
25874,7.13326269502703
7862,3.3329326149693
27154,4.63444265101724
680,-4.63752310010786
84446,1.64080708169333
9024,2.54059244083255
54014,3.99027405421815
254065,2.14388252675599
26580,6.16095356347253
55108,5.34062548593398
682,9.7727507119216
7809,-6.64385618977472
8927,-2.47564558433423
100131137,-6.64385618977472
54836,4.99147878678872
683,2.74425207467345
684,6.16932158501764
390259,-3.6186145136408
9044,4.11957268793103
84280,4.24837151965
121551,-2.06196560834104
84464,1.69894053100661
118663,-1.84852757811119
388419,-4.06671781144524
643376,-4.75935720435
149478,0.340584179442129
53339,5.47013981816294
55643,6.26867081296843
22903,4.1620045888529
90135,5.47578051868077
55727,3.43985457051512
284697,-0.88601503018543
114781,2.03195492466293
685,2.25174933250999
686,3.59301347586436
690,-6.64385618977472
91408,4.09013939896119
689,10.1643454869999
694,5.00301119823758
7832,7.0571152456721
10950,4.47169887623116
54766,-6.64385618977472
695,1.94445581690337
151888,-1.1468052024042
696,-2.614013768051
11120,4.18612365882314
10385,2.3422044153548
54718,0.701372071080745
11119,3.89893881960464
11118,4.08149826877656
10384,2.88415132471862
56244,-6.64385618977472
10917,2.11557652855518
79908,2.90539951083809
153579,2.97954730649582
8945,2.93910563762106
701,2.5318043119211
699,3.85164427247829
9184,6.10780337610555
84811,4.24290316193856
8896,7.55919017322008
11149,-1.02674701916089
705,4.51039218757451
9256,3.30012196203305
9689,6.95138298922087
28969,6.86199776642342
414152,-3.44804114758671
219621,-1.79494143650159
414235,2.43632205354346
11067,4.43197368171143
55853,0.553712733813039
221060,-1.51544173699057
387638,-6.64385618977472
399726,-2.08088453590062
10974,5.11793655556868
55088,3.07625591316911
79892,4.81700257556269
83938,3.00501442048101
399814,-6.64385618977472
387718,-6.64385618977472
282969,4.34944921874397
170371,1.60573618942872
142827,-6.64385618977472
26148,0.53726303434043
100127889,-2.64768424392195
26098,3.87552263760821
387640,-3.14358137698051
54906,3.57643278427724
220979,-0.17945178662035
54838,4.36519164346377
219793,-6.64385618977472
27291,3.4468957561863
56652,4.59403850864841
119032,3.68793165881075
219738,4.13127160645836
283025,-6.64385618977472
100131213,1.84262791070071
143384,3.75033241886953
254427,2.28885513804977
118924,3.44373698487464
645528,-4.2850295736995
282966,-6.64385618977472
64115,3.58171041876337
414236,-2.20367782306298
80195,4.88603677010298
84293,6.36155859515024
414157,-4.43506281993333
256815,-2.43344582765534
79741,-2.35981245517941
118461,-6.64385618977472
196740,1.92927335891346
90271,3.59898668097627
79591,4.15181310655128
119392,3.10814814389959
80217,-1.82642000866521
79949,3.13029219293057
143379,1.4771227348291
63877,3.63023283812681
80007,2.2031572440323
118611,-3.91068493628586
170393,-2.24884529558502
255352,-4.39226234118251
79946,2.05975435021571
374355,-6.64385618977472
387695,7.39418122179204
746,8.76965004699902
56673,-4.85951634355041
56672,4.74174219860476
64776,5.33476663515252
25858,-1.94983965103461
29125,-1.12924970061326
53838,5.11354068653564
738,7.0085000181276
56946,2.93690369157339
280636,6.16412951290428
349633,-6.64385618977472
256329,1.32369029762848
283303,-6.64385618977472
143501,-6.64385618977472
25758,-1.65044994403934
160298,-1.4742938219709
219833,-0.115894032317418
120534,4.57888467630912
79081,5.56473510290963
79096,5.60638870849369
25906,5.80466966527768
91894,3.53371242644493
341032,-0.0075690658914739
28970,4.80320467162972
55216,4.01196640452753
10944,5.5714487337233
55004,7.06736133977353
79684,2.65997153603907
79864,1.27811629232552
283197,-6.64385618977472
160140,-1.39427629255161
220004,-0.241632291949171
28971,5.37326216167234
83638,4.98517824790402
85016,1.79413284174396
54494,3.05398014131049
51501,4.9058117911461
119710,3.99666418184773
56935,5.1591648319792
79703,3.53492971668704
220042,1.21781384333098
790955,5.99599282457445
144097,4.57717168510229
283129,-6.64385618977472
254439,-3.04481946194188
399947,-2.52080447757671
399949,-6.64385618977472
387804,-0.319175922313544
399948,1.03328085425378
120376,1.72094206539107
143678,-6.64385618977472
65998,3.88664475620077
745,3.68712927412963
60314,6.17695523262042
55726,4.79459972837598
196477,-6.64385618977472
90488,4.43680976958055
29902,1.81789694818502
84190,2.00699971983653
283460,2.85899918563568
91298,3.48421278623153
83695,4.6634029534337
84915,3.78870660544192
55196,4.77784861615946
283422,2.71232599474482
80763,-6.64385618977472
283461,-6.64385618977472
54934,4.38934201552877
374470,-3.40297019755893
64897,3.57362349832203
60673,6.09368892920947
121053,5.5363095932264
51275,5.03484147135323
55010,3.55542742929242
79794,4.32523648192687
57102,2.38075380318319
160419,-5.63747784306924
283450,3.23682243178501
84934,4.60527488637307
196500,-0.873544817035348
121273,-6.64385618977472
115749,-6.64385618977472
113246,7.72040170334633
120939,-4.24333742880628
57103,1.90604181516236
144608,0.735867352039824
283416,-0.917265378017832
84987,7.00950509551388
374467,-2.98010592816519
91574,3.76955437216337
144577,2.38520756723422
387856,-0.484113485217331
440087,-3.22848262149587
341346,-2.46978606938854
728858,-4.12286621438399
254013,-0.197315100925353
728568,3.02659159284166
338809,-1.7871105989594
387882,5.85165445588048
400073,2.88383149956633
196415,-4.71399189042537
28984,4.10519566909172
121793,-6.64385618977472
80183,5.3260265009488
57213,3.50787690275476
80209,5.43834858826736
122046,-4.16885088815311
93081,3.32659921582213
122258,-6.64385618977472
283487,0.531758574900289
144809,-4.88467756124612
144811,2.97277286979426
84935,0.493642119184696
79866,2.69571045036261
400165,-5.15570978963841
400120,-5.48656344040456
440145,3.6510309595745
728591,-4.82655391532887
196541,-6.64385618977472
54916,3.96659371846719
55051,3.14457252006189
55172,3.25201683344857
55195,-0.40841305732039
55320,3.15754815818961
26175,4.63036223921843
55237,-5.53942960225389
55668,2.59221498598117
55017,4.44419022208798
112487,3.15962373810415
84837,2.58422790483666
51527,4.98679055071875
56967,1.16327863044181
64430,3.55245062175292
79609,2.45318500668104
79686,0.518400721313283
84520,3.21905364941111
90141,2.50335122847215
145508,0.824917568343351
171546,5.36185824704822
122945,-1.78798530225221
112849,1.91074378478058
84334,5.39380189812672
81892,7.71316974855394
80017,4.84559905904406
56936,-6.64385618977472
414767,-6.64385618977472
145497,-6.64385618977472
51637,7.63347210482229
55449,2.76612059520781
79697,3.4149715197992
161394,-0.442245196012713
643382,1.62321677485276
283598,-6.64385618977472
283579,-3.42882476444654
112752,5.11064575712467
400258,-6.64385618977472
400223,2.29052985605676
283551,-2.65770820054425
196913,-2.73138842366111
650662,-4.15327122080857
280655,0.508557755418169
11161,5.38965052506542
161424,4.70884670794844
387978,-6.64385618977472
122525,1.09548674220524
9556,7.42490362331158
100129075,0.983884559298319
645687,-2.91858317379091
145407,-0.450981496604167
317761,-6.64385618977472
91748,2.79162443912545
80127,0.294523013405984
256369,-4.50704129253992
161176,-1.47217728949276
64207,3.91028076601251
145376,1.62267602700003
440184,-2.84485964440992
388011,-1.66181157550713
283600,-2.14712641613379
283601,-6.64385618977472
145200,1.50626265633265
91828,2.31080606152542
122616,3.06895821033513
283643,3.67278980703224
283592,-6.64385618977472
60686,3.60263867116131
57184,4.48441591223607
283651,1.98767835799633
90417,2.86328899920504
56851,6.56617208819432
161502,-3.86772559957888
123591,-0.224899955751206
80035,-2.22450803688289
79768,3.82556705244845
23742,-6.64385618977472
145858,-6.64385618977472
196951,0.513673694693512
80072,-0.193333574376511
283687,1.8048808865095
348110,4.35395198746073
56905,4.84426332737299
123207,4.23402129605725
84529,2.64441525443088
90381,1.95496867191127
145645,-6.64385618977472
81556,5.6880250650485
84419,6.37847438006279
414926,-4.56040221010661
196968,-2.54887044477739
388115,2.65372080687606
400359,-3.83826462237283
400360,-4.36617368309324
256646,-5.62211027225728
644809,-3.24266888173014
90416,3.71077567528487
390637,2.26661504475901
388135,0.0930909069546307
81698,-3.90858229741196
283677,-6.64385618977472
145853,3.34531650224751
643338,1.17105716838119
25764,5.2012937360728
146325,-5.14435453750044
84326,6.49037237913095
750,-0.431786019131016
